NACA 23012 - Inicio do Aileron
 1.0000000     0.0014144
 0.9974731     0.0018677
 0.9928962     0.0026856
 0.9870293     0.0037282
 0.9801531     0.0049418
 0.9724347     0.0062935
 0.9639900     0.0077598
 0.9549062     0.0093227
 0.9452530     0.0109675
 0.9350876     0.0126819
 0.9244586     0.0144555
 0.9134080     0.0162792
 0.9019729     0.0181451
 0.8901864     0.0200459
 0.8780782     0.0219755
 0.8656754     0.0239280
 0.8530029     0.0258981
 0.8400837     0.0278811
 0.8269392     0.0298727
 0.8135893     0.0318686
 0.8000527     0.0338651
 0.7863471     0.0358587
 0.7724891     0.0378459
 0.7584945     0.0398236
 0.7443783     0.0417887
 0.7301550     0.0437383
 0.7158381     0.0456696
 0.7014410     0.0475799
 0.6869761     0.0494664
 0.6724555     0.0513266
 0.6578911     0.0531580
 0.6432940     0.0549579
 0.6286752     0.0567240
 0.6140452     0.0584538
 0.5994143     0.0601447
 0.5847923     0.0617945
 0.5701889     0.0634007
 0.5556135     0.0649609
 0.5410752     0.0664728
 0.5265829     0.0679340
 0.5121453     0.0693421
 0.4977708     0.0706950
 0.4834676     0.0719903
 0.4692440     0.0732257
 0.4551078     0.0743992
 0.4410667     0.0755086
 0.4271284     0.0765517
 0.4133002     0.0775265
 0.3995896     0.0784311
 0.3860036     0.0792637
 0.3725494     0.0800222
 0.3592338     0.0807052
 0.3460638     0.0813108
 0.3330459     0.0818376
 0.3201868     0.0822841
 0.3074931     0.0826490
 0.2949712     0.0829312
 0.2826273     0.0831294
 0.2704677     0.0832429
 0.2584987     0.0832706
 0.2467262     0.0832120
 0.2351564     0.0830665
 0.2237951     0.0828336
 0.2126483     0.0825131
 0.2017218     0.0821047
 0.1910215     0.0816034
 0.1805537     0.0809943
 0.1703242     0.0802616
 0.1603392     0.0793919
 0.1506047     0.0783744
 0.1411266     0.0772008
 0.1319109     0.0758655
 0.1229635     0.0743649
 0.1142901     0.0726979
 0.1058964     0.0708655
 0.0977878     0.0688707
 0.0899698     0.0667182
 0.0824476     0.0644146
 0.0752261     0.0619681
 0.0683105     0.0593880
 0.0617053     0.0566852
 0.0554152     0.0538713
 0.0494448     0.0509590
 0.0437982     0.0479617
 0.0384799     0.0448934
 0.0334939     0.0417683
 0.0288441     0.0386012
 0.0245345     0.0354071
 0.0205685     0.0322007
 0.0169497     0.0289971
 0.0136808     0.0258110
 0.0107642     0.0226569
 0.0082013     0.0195490
 0.0059926     0.0165008
 0.0041369     0.0135249
 0.0026313     0.0106320
 0.0014712     0.0078307
 0.0006503     0.0051258
 0.0001619     0.0025174
-0.0000000    -0.0000002
 0.0001600    -0.0023980
 0.0006369    -0.0046600
 0.0014311    -0.0068067
 0.0025498    -0.0088573
 0.0040061    -0.0108249
 0.0058146    -0.0127155
 0.0079889    -0.0145282
 0.0105374    -0.0162582
 0.0134631    -0.0179003
 0.0167637    -0.0194518
 0.0204338    -0.0209133
 0.0244660    -0.0222889
 0.0288526    -0.0235854
 0.0335858    -0.0248113
 0.0386583    -0.0259763
 0.0440632    -0.0270904
 0.0497941    -0.0281639
 0.0558448    -0.0292066
 0.0622096    -0.0302280
 0.0688829    -0.0312367
 0.0758593    -0.0322405
 0.0831336    -0.0332463
 0.0907005    -0.0342596
 0.0985551    -0.0352847
 0.1066923    -0.0363245
 0.1151070    -0.0373804
 0.1237941    -0.0384519
 0.1327488    -0.0395371
 0.1419659    -0.0406319
 0.1514402    -0.0417304
 0.1611668    -0.0428247
 0.1711404    -0.0439047
 0.1813557    -0.0449581
 0.1918076    -0.0459703
 0.2024905    -0.0469245
 0.2133993    -0.0478055
 0.2245283    -0.0486092
 0.2358719    -0.0493355
 0.2474241    -0.0499842
 0.2591790    -0.0505556
 0.2711307    -0.0510498
 0.2832730    -0.0514673
 0.2955997    -0.0518087
 0.3081047    -0.0520745
 0.3207816    -0.0522655
 0.3336240    -0.0523826
 0.3466254    -0.0524269
 0.3597792    -0.0523994
 0.3730787    -0.0523015
 0.3865170    -0.0521343
 0.4000872    -0.0518993
 0.4137823    -0.0515980
 0.4275951    -0.0512319
 0.4415183    -0.0508026
 0.4555444    -0.0503120
 0.4696658    -0.0497616
 0.4838749    -0.0491532
 0.4981636    -0.0484888
 0.5125239    -0.0477701
 0.5269475    -0.0469991
 0.5414260    -0.0461776
 0.5559506    -0.0453076
 0.5705125    -0.0443910
 0.5851026    -0.0434298
 0.5997115    -0.0424259
 0.6143295    -0.0413814
 0.6289468    -0.0402981
 0.6435531    -0.0391781
 0.6581378    -0.0380233
 0.6726901    -0.0368357
 0.6871987    -0.0356175
 0.7016518    -0.0343705
 0.7160374    -0.0330968
 0.7303429    -0.0317986
 0.7445551    -0.0304780
 0.7586604    -0.0291372
 0.7726443    -0.0277785
 0.7864919    -0.0264043
 0.8001873    -0.0250170
 0.8137140    -0.0236193
 0.8270542    -0.0222140
 0.8401892    -0.0208040
 0.8530992    -0.0193926
 0.8657628    -0.0179831
 0.8781570    -0.0165795
 0.8902569    -0.0151857
 0.9020355    -0.0138064
 0.9134629    -0.0124466
 0.9245062    -0.0111119
 0.9351282    -0.0098087
 0.9452871    -0.0085442
 0.9549342    -0.0073267
 0.9640121    -0.0061659
 0.9724516    -0.0050733
 0.9801652    -0.0040632
 0.9870372    -0.0031540
 0.9929005    -0.0023711
 0.9974746    -0.0017558
 1.0000000    -0.0014144
